id	title	brand	link	vehicle MSRP	description	image_link	availability	condition	product_type	google_product_category	MPN	link_template	color	mileage	model	vin	year	price	store code	MSRP	mileage.unit	custom_label_0
2T36CRAV9TW42H374	2026 Toyota RAV4 SE	Toyota	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-se-all-wheel-drive-hybrid-awd-2t36crav9tw42h374/	40169 USD	2026 Meteor Shower Toyota RAV4 New 2026 Toyota RAV4 SE HYBRID AWD 2.5L 4-Cyl. Hybrid For sale at Carlson Toyota in Coon Rapids Minnesota.	https://delivery.via.assetscs.toyota.com/adobe/assets/urn:aaid:aem:9e2b3107-94af-47b3-bd21-3bd8fce88697/as/image.png?fmt=png-alpha,rgb,none	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	2T36CRAV9TW42H374	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-se-all-wheel-drive-hybrid-awd-2t36crav9tw42h374/123?store={store_code}	NA	0 miles	RAV4	2T36CRAV9TW42H374	2026	40169 USD	CT100	40169 USD	MI	RAV4
2T36CRAV3TW41F740	2026 Toyota RAV4 Woodland	Toyota	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-woodland-all-wheel-drive-hybrid-awd-2t36crav3tw41f740/	42855 USD	2026 Urban Rock Toyota RAV4 New 2026 Toyota RAV4 Woodland HYBRID AWD 2.5L 4-Cyl. Hybrid For sale at Carlson Toyota in Coon Rapids Minnesota.	https://delivery.via.assetscs.toyota.com/adobe/assets/urn:aaid:aem:c5b05a08-8e42-4ea8-a63d-7cfc52915926/as/image.png?fmt=png-alpha,rgb,none	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	2T36CRAV3TW41F740	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-woodland-all-wheel-drive-hybrid-awd-2t36crav3tw41f740/123?store={store_code}	NA	0 miles	RAV4	2T36CRAV3TW41F740	2026	42855 USD	CT100	42855 USD	MI	RAV4
2T36CRAV8TW43K030	2026 Toyota RAV4 Woodland	Toyota	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-woodland-all-wheel-drive-hybrid-awd-2t36crav8tw43k030/	43410 USD	2026 Urban Rock Toyota RAV4 New 2026 Toyota RAV4 Woodland HYBRID AWD 2.5L 4-Cyl. Hybrid For sale at Carlson Toyota in Coon Rapids Minnesota.	https://delivery.via.assetscs.toyota.com/adobe/assets/urn:aaid:aem:c5b05a08-8e42-4ea8-a63d-7cfc52915926/as/image.png?fmt=png-alpha,rgb,none	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	2T36CRAV8TW43K030	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-woodland-all-wheel-drive-hybrid-awd-2t36crav8tw43k030/123?store={store_code}	NA	0 miles	RAV4	2T36CRAV8TW43K030	2026	43410 USD	CT100	43410 USD	MI	RAV4
2T36CRAV8TW43K089	2026 Toyota RAV4 Woodland	Toyota	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-woodland-all-wheel-drive-hybrid-awd-2t36crav8tw43k089/	42855 USD	2026 Urban Rock Toyota RAV4 New 2026 Toyota RAV4 Woodland HYBRID AWD 2.5L 4-Cyl. Hybrid For sale at Carlson Toyota in Coon Rapids Minnesota.	https://delivery.via.assetscs.toyota.com/adobe/assets/urn:aaid:aem:c5b05a08-8e42-4ea8-a63d-7cfc52915926/as/image.png?fmt=png-alpha,rgb,none	in stock	NEW	SUV	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	2T36CRAV8TW43K089	https://www.carlsontoyota.com/inventory/new-2026-toyota-rav4-woodland-all-wheel-drive-hybrid-awd-2t36crav8tw43k089/123?store={store_code}	NA	0 miles	RAV4	2T36CRAV8TW43K089	2026	42855 USD	CT100	42855 USD	MI	RAV4
3TMLB5JN4TM39D070	2026 Toyota Tacoma Limited 4X4 DOUBLE CAB 4-Wheel Drive	Toyota	https://www.carlsontoyota.com/inventory/new-2026-toyota-tacoma-limited-4-wheel-drive-4x4-double-cab-3tmlb5jn4tm39d070/	56439 USD	2026 Underground Toyota Tacoma New 2026 Toyota Tacoma Limited 4X4 DOUBLE CAB i-FORCE 2.4L 4-Cyl. Turbo For sale at Carlson Toyota in Coon Rapids Minnesota.	https://delivery.via.assetscs.toyota.com/adobe/assets/urn:aaid:aem:df8bd35e-2ab1-498d-acb3-682068cf8a76/as/image.png?fmt=png-alpha,rgb,none	in stock	NEW	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	3TMLB5JN4TM39D070	https://www.carlsontoyota.com/inventory/new-2026-toyota-tacoma-limited-4-wheel-drive-4x4-double-cab-3tmlb5jn4tm39d070/123?store={store_code}	NA	0 miles	Tacoma	3TMLB5JN4TM39D070	2026	56439 USD	CT100	56439 USD	MI	Tacoma
3TMLB5JN5TM41C273	2026 Toyota Tacoma Limited 4X4 DOUBLE CAB 4-Wheel Drive	Toyota	https://www.carlsontoyota.com/inventory/new-2026-toyota-tacoma-limited-4-wheel-drive-4x4-double-cab-3tmlb5jn5tm41c273/	56439 USD	2026 Underground Toyota Tacoma New 2026 Toyota Tacoma Limited 4X4 DOUBLE CAB i-FORCE 2.4L 4-Cyl. Turbo For sale at Carlson Toyota in Coon Rapids Minnesota.	https://delivery.via.assetscs.toyota.com/adobe/assets/urn:aaid:aem:df8bd35e-2ab1-498d-acb3-682068cf8a76/as/image.png?fmt=png-alpha,rgb,none	in stock	NEW	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	3TMLB5JN5TM41C273	https://www.carlsontoyota.com/inventory/new-2026-toyota-tacoma-limited-4-wheel-drive-4x4-double-cab-3tmlb5jn5tm41c273/123?store={store_code}	NA	0 miles	Tacoma	3TMLB5JN5TM41C273	2026	56439 USD	CT100	56439 USD	MI	Tacoma
3TMLB5JN1TM320654	2026 Toyota Tacoma SR5 4X4 DOUBLE CAB 4-Wheel Drive	Toyota	https://www.carlsontoyota.com/inventory/new-2026-toyota-tacoma-sr5-4-wheel-drive-4x4-double-cab-3tmlb5jn1tm320654/	44609 USD	2026 Underground Toyota Tacoma New 2026 Toyota Tacoma SR5 4X4 DOUBLE CAB i-FORCE 2.4L 4-Cyl. Turbo For sale at Carlson Toyota in Coon Rapids Minnesota.	https://vehicle-images.carscommerce.inc/6e01-110008693/3TMLB5JN1TM320654/19d2342c240c80027550a9e5e2adeac2.webp	in stock	NEW	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	3TMLB5JN1TM320654	https://www.carlsontoyota.com/inventory/new-2026-toyota-tacoma-sr5-4-wheel-drive-4x4-double-cab-3tmlb5jn1tm320654/123?store={store_code}	NA	0 miles	Tacoma	3TMLB5JN1TM320654	2026	44609 USD	CT100	44609 USD	MI	Tacoma
3TMLB5JN4TM318638	2026 Toyota Tacoma SR5 4X4 DOUBLE CAB 4-Wheel Drive	Toyota	https://www.carlsontoyota.com/inventory/new-2026-toyota-tacoma-sr5-4-wheel-drive-4x4-double-cab-3tmlb5jn4tm318638/	45904 USD	2026 Underground Toyota Tacoma New 2026 Toyota Tacoma SR5 4X4 DOUBLE CAB i-FORCE 2.4L 4-Cyl. Turbo For sale at Carlson Toyota in Coon Rapids Minnesota.	https://vehicle-images.carscommerce.inc/20f9-110008693/3TMLB5JN4TM318638/b6142494562e5d4035a97d3c3759f147.webp	in stock	NEW	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	3TMLB5JN4TM318638	https://www.carlsontoyota.com/inventory/new-2026-toyota-tacoma-sr5-4-wheel-drive-4x4-double-cab-3tmlb5jn4tm318638/123?store={store_code}	NA	0 miles	Tacoma	3TMLB5JN4TM318638	2026	45904 USD	CT100	45904 USD	MI	Tacoma
3TMLB5JN4TM322866	2026 Toyota Tacoma SR5 4X4 DOUBLE CAB 4-Wheel Drive	Toyota	https://www.carlsontoyota.com/inventory/new-2026-toyota-tacoma-sr5-4-wheel-drive-4x4-double-cab-3tmlb5jn4tm322866/	44609 USD	2026 Underground Toyota Tacoma New 2026 Toyota Tacoma SR5 4X4 DOUBLE CAB i-FORCE 2.4L 4-Cyl. Turbo For sale at Carlson Toyota in Coon Rapids Minnesota.	https://vehicle-images.carscommerce.inc/4284-110008693/3TMLB5JN4TM322866/6cf4b21894790684b08b1bc957f4e416.webp	in stock	NEW	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	3TMLB5JN4TM322866	https://www.carlsontoyota.com/inventory/new-2026-toyota-tacoma-sr5-4-wheel-drive-4x4-double-cab-3tmlb5jn4tm322866/123?store={store_code}	NA	0 miles	Tacoma	3TMLB5JN4TM322866	2026	44609 USD	CT100	44609 USD	MI	Tacoma
3TMLB5JN1TM319844	2026 Toyota Tacoma TRD Off-Road 4X4 DBL CAB LONG BED 4-Wheel Drive	Toyota	https://www.carlsontoyota.com/inventory/new-2026-toyota-tacoma-trd-off-road-4-wheel-drive-4x4-dbl-cab-long-bed-3tmlb5jn1tm319844/	53373 USD	2026 Mudbath Toyota Tacoma New 2026 Toyota Tacoma TRD Off-Road 4X4 DBL CAB LONG BED i-FORCE 2.4L 4-Cyl. Turbo For sale at Carlson Toyota in Coon Rapids Minnesota.	https://vehicle-images.carscommerce.inc/6f7d-110008693/3TMLB5JN1TM319844/e740432b655e02279659ab4942e54743.webp	in stock	NEW	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	3TMLB5JN1TM319844	https://www.carlsontoyota.com/inventory/new-2026-toyota-tacoma-trd-off-road-4-wheel-drive-4x4-dbl-cab-long-bed-3tmlb5jn1tm319844/123?store={store_code}	NA	0 miles	Tacoma	3TMLB5JN1TM319844	2026	53373 USD	CT100	53373 USD	MI	Tacoma
3TMLB5JN4TM40B314	2026 Toyota Tacoma TRD Off-Road 4X4 DOUBLE CAB 4-Wheel Drive	Toyota	https://www.carlsontoyota.com/inventory/new-2026-toyota-tacoma-trd-off-road-4-wheel-drive-4x4-double-cab-3tmlb5jn4tm40b314/	47753 USD	2026 Underground Toyota Tacoma New 2026 Toyota Tacoma TRD Off-Road 4X4 DOUBLE CAB i-FORCE 2.4L 4-Cyl. Turbo For sale at Carlson Toyota in Coon Rapids Minnesota.	https://delivery.via.assetscs.toyota.com/adobe/assets/urn:aaid:aem:daecef97-048d-4a0f-afa4-d60f33715eee/as/image.png?fmt=png-alpha,rgb,none	in stock	NEW	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	3TMLB5JN4TM40B314	https://www.carlsontoyota.com/inventory/new-2026-toyota-tacoma-trd-off-road-4-wheel-drive-4x4-double-cab-3tmlb5jn4tm40b314/123?store={store_code}	NA	0 miles	Tacoma	3TMLB5JN4TM40B314	2026	47753 USD	CT100	47753 USD	MI	Tacoma
3TMLB5JN9TM320563	2026 Toyota Tacoma TRD Sport 4X4 DOUBLE CAB 4-Wheel Drive	Toyota	https://www.carlsontoyota.com/inventory/new-2026-toyota-tacoma-trd-sport-4-wheel-drive-4x4-double-cab-3tmlb5jn9tm320563/	55399 USD	2026 Mudbath Toyota Tacoma New 2026 Toyota Tacoma TRD Sport 4X4 DOUBLE CAB i-FORCE 2.4L 4-Cyl. Turbo For sale at Carlson Toyota in Coon Rapids Minnesota.	https://vehicle-images.carscommerce.inc/d21f-110008693/3TMLB5JN9TM320563/828d042f68ba6d927c576d63d9944cbb.webp	in stock	NEW	TRUCK	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	3TMLB5JN9TM320563	https://www.carlsontoyota.com/inventory/new-2026-toyota-tacoma-trd-sport-4-wheel-drive-4x4-double-cab-3tmlb5jn9tm320563/123?store={store_code}	NA	0 miles	Tacoma	3TMLB5JN9TM320563	2026	55399 USD	CT100	55399 USD	MI	Tacoma
JTMBGAHB1V139AP74	2027 Toyota bZ Woodland	Toyota	https://www.carlsontoyota.com/inventory/new-2027-toyota-bz-woodland-all-wheel-drive-premium-awd-jtmbgahb1v139ap74/	51074 USD	2027 Halo 1 Toyota bZ Woodland New 2027 Toyota bZ Woodland PREMIUM AWD Dual Electric Motors For sale at Carlson Toyota in Coon Rapids Minnesota.	https://delivery.via.assetscs.toyota.com/adobe/assets/urn:aaid:aem:40fab179-d4da-4208-9324-91b889c24477/as/image.png?fmt=png-alpha,rgb,none	in stock	NEW	OTHER	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	JTMBGAHB1V139AP74	https://www.carlsontoyota.com/inventory/new-2027-toyota-bz-woodland-all-wheel-drive-premium-awd-jtmbgahb1v139ap74/123?store={store_code}	NA	0 miles	bZ Woodland	JTMBGAHB1V139AP74	2027	51074 USD	CT100	51074 USD	MI	bZ Woodland
4T1DBADK0VU43L066	2027 Toyota Camry SE AWD	Toyota	https://www.carlsontoyota.com/inventory/new-2027-toyota-camry-se-awd-all-wheel-drive-se-awd-4t1dbadk0vu43l066/	36962 USD	2027 Ocean Gem Toyota Camry New 2027 Toyota Camry SE AWD SE AWD 2.5L 4-Cyl. Gas/Electric Hybrid For sale at Carlson Toyota in Coon Rapids Minnesota.	https://www.carlsontoyota.com/wp-content/plugins/inventory/images/notfound.jpg	in stock	NEW	OTHER	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	4T1DBADK0VU43L066	https://www.carlsontoyota.com/inventory/new-2027-toyota-camry-se-awd-all-wheel-drive-se-awd-4t1dbadk0vu43l066/123?store={store_code}	NA	0 miles	Camry	4T1DBADK0VU43L066	2027	36962 USD	CT100	36962 USD	MI	Camry
4T1DAACK2VU43L476	2027 Toyota Camry SE	Toyota	https://www.carlsontoyota.com/inventory/new-2027-toyota-camry-se-front-wheel-drive-se-4t1daack2vu43l476/	35437 USD	2027 Ocean Gem Toyota Camry New 2027 Toyota Camry SE SE 2.5L 4-Cyl. Gas/Electric Hybrid For sale at Carlson Toyota in Coon Rapids Minnesota.	https://www.carlsontoyota.com/wp-content/plugins/inventory/images/notfound.jpg	in stock	NEW	OTHER	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	4T1DAACK2VU43L476	https://www.carlsontoyota.com/inventory/new-2027-toyota-camry-se-front-wheel-drive-se-4t1daack2vu43l476/123?store={store_code}	NA	0 miles	Camry	4T1DAACK2VU43L476	2027	35437 USD	CT100	35437 USD	MI	Camry
4T1DAACK5VU42P204	2027 Toyota Camry SE	Toyota	https://www.carlsontoyota.com/inventory/new-2027-toyota-camry-se-front-wheel-drive-se-4t1daack5vu42p204/	35437 USD	2027 Underground Toyota Camry New 2027 Toyota Camry SE SE 2.5L 4-Cyl. Gas/Electric Hybrid For sale at Carlson Toyota in Coon Rapids Minnesota.	https://www.carlsontoyota.com/wp-content/plugins/inventory/images/notfound.jpg	in stock	NEW	OTHER	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	4T1DAACK5VU42P204	https://www.carlsontoyota.com/inventory/new-2027-toyota-camry-se-front-wheel-drive-se-4t1daack5vu42p204/123?store={store_code}	NA	0 miles	Camry	4T1DAACK5VU42P204	2027	35437 USD	CT100	35437 USD	MI	Camry
4T1DBADK0VU41N716	2027 Toyota Camry XLE AWD	Toyota	https://www.carlsontoyota.com/inventory/new-2027-toyota-camry-xle-awd-all-wheel-drive-xle-awd-4t1dbadk0vu41n716/	38562 USD	2027 Ocean Gem Toyota Camry New 2027 Toyota Camry XLE AWD XLE AWD 2.5L 4-Cyl. Gas/Electric Hybrid For sale at Carlson Toyota in Coon Rapids Minnesota.	https://www.carlsontoyota.com/wp-content/plugins/inventory/images/notfound.jpg	in stock	NEW	OTHER	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	4T1DBADK0VU41N716	https://www.carlsontoyota.com/inventory/new-2027-toyota-camry-xle-awd-all-wheel-drive-xle-awd-4t1dbadk0vu41n716/123?store={store_code}	NA	0 miles	Camry	4T1DBADK0VU41N716	2027	38562 USD	CT100	38562 USD	MI	Camry
4T1DBADK1VU42K416	2027 Toyota Camry XSE AWD	Toyota	https://www.carlsontoyota.com/inventory/new-2027-toyota-camry-xse-awd-all-wheel-drive-xse-awd-4t1dbadk1vu42k416/	41092 USD	2027 Ocean Gem Toyota Camry New 2027 Toyota Camry XSE AWD XSE AWD 2.5L 4-Cyl. Gas/Electric Hybrid For sale at Carlson Toyota in Coon Rapids Minnesota.	https://www.carlsontoyota.com/wp-content/plugins/inventory/images/notfound.jpg	in stock	NEW	OTHER	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	4T1DBADK1VU42K416	https://www.carlsontoyota.com/inventory/new-2027-toyota-camry-xse-awd-all-wheel-drive-xse-awd-4t1dbadk1vu42k416/123?store={store_code}	NA	0 miles	Camry	4T1DBADK1VU42K416	2027	41092 USD	CT100	41092 USD	MI	Camry
JTDBDMHE6V3039749	2027 Toyota Corolla Hybrid SE AWD	Toyota	https://www.carlsontoyota.com/inventory/new-2027-toyota-corolla-hybrid-se-awd-all-wheel-drive-se-awd-sedan-jtdbdmhe6v3039749/	31393 USD	2027 Inked Toyota Corolla New 2027 Toyota Corolla Hybrid SE AWD SE AWD SEDAN 1.8L 4-Cyl. Hybrid For sale at Carlson Toyota in Coon Rapids Minnesota.	https://vehicle-images.carscommerce.inc/726b-110008693/JTDBDMHE6V3039749/23fb40998e4f2b481328de976175787b.webp	in stock	NEW	OTHER	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	JTDBDMHE6V3039749	https://www.carlsontoyota.com/inventory/new-2027-toyota-corolla-hybrid-se-awd-all-wheel-drive-se-awd-sedan-jtdbdmhe6v3039749/123?store={store_code}	NA	0 miles	Corolla	JTDBDMHE6V3039749	2027	31393 USD	CT100	31393 USD	MI	Corolla
5YFB4MDE3VP39B639	2027 Toyota Corolla LE	Toyota	https://www.carlsontoyota.com/inventory/new-2027-toyota-corolla-le-front-wheel-drive-le-5yfb4mde3vp39b639/	26574 USD	2027 Celestite Toyota Corolla New 2027 Toyota Corolla LE LE 2.0L 4-Cyl. For sale at Carlson Toyota in Coon Rapids Minnesota.	https://media.rti.toyota.com/adobe/assets/urn:aaid:aem:27496df4-76c1-4852-bf25-703cfa265235/as/image.png?size=1200,663	in stock	NEW	OTHER	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	5YFB4MDE3VP39B639	https://www.carlsontoyota.com/inventory/new-2027-toyota-corolla-le-front-wheel-drive-le-5yfb4mde3vp39b639/123?store={store_code}	NA	0 miles	Corolla	5YFB4MDE3VP39B639	2027	26574 USD	CT100	26574 USD	MI	Corolla
5YFB4MDEXVP40D057	2027 Toyota Corolla LE	Toyota	https://www.carlsontoyota.com/inventory/new-2027-toyota-corolla-le-front-wheel-drive-le-5yfb4mdexvp40d057/	25528 USD	2027 Celestite Toyota Corolla New 2027 Toyota Corolla LE LE 2.0L 4-Cyl. For sale at Carlson Toyota in Coon Rapids Minnesota.	https://media.rti.toyota.com/adobe/assets/urn:aaid:aem:27496df4-76c1-4852-bf25-703cfa265235/as/image.png?size=1200,663	in stock	NEW	OTHER	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	5YFB4MDEXVP40D057	https://www.carlsontoyota.com/inventory/new-2027-toyota-corolla-le-front-wheel-drive-le-5yfb4mdexvp40d057/123?store={store_code}	NA	0 miles	Corolla	5YFB4MDEXVP40D057	2027	25528 USD	CT100	25528 USD	MI	Corolla
5YFB4MDEXVP41C311	2027 Toyota Corolla LE	Toyota	https://www.carlsontoyota.com/inventory/new-2027-toyota-corolla-le-front-wheel-drive-le-5yfb4mdexvp41c311/	25528 USD	2027 Celestite Toyota Corolla New 2027 Toyota Corolla LE LE 2.0L 4-Cyl. For sale at Carlson Toyota in Coon Rapids Minnesota.	https://media.rti.toyota.com/adobe/assets/urn:aaid:aem:27496df4-76c1-4852-bf25-703cfa265235/as/image.png?size=1200,663	in stock	NEW	OTHER	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	5YFB4MDEXVP41C311	https://www.carlsontoyota.com/inventory/new-2027-toyota-corolla-le-front-wheel-drive-le-5yfb4mdexvp41c311/123?store={store_code}	NA	0 miles	Corolla	5YFB4MDEXVP41C311	2027	25528 USD	CT100	25528 USD	MI	Corolla
JTDB4MEE4V3050964	2027 Toyota Corolla LE	Toyota	https://www.carlsontoyota.com/inventory/new-2027-toyota-corolla-le-front-wheel-drive-le-jtdb4mee4v3050964/	25279 USD	2027 Celestite Toyota Corolla New 2027 Toyota Corolla LE LE 2.0L 4-Cyl. For sale at Carlson Toyota in Coon Rapids Minnesota.	https://vehicle-images.carscommerce.inc/428c-110008693/JTDB4MEE4V3050964/704af9f95416cb345412267f39b6a1dd.webp	in stock	NEW	OTHER	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	JTDB4MEE4V3050964	https://www.carlsontoyota.com/inventory/new-2027-toyota-corolla-le-front-wheel-drive-le-jtdb4mee4v3050964/123?store={store_code}	NA	0 miles	Corolla	JTDB4MEE4V3050964	2027	25279 USD	CT100	25279 USD	MI	Corolla
5YFP4MCE7VP42B636	2027 Toyota Corolla SE	Toyota	https://www.carlsontoyota.com/inventory/new-2027-toyota-corolla-se-front-wheel-drive-se-5yfp4mce7vp42b636/	28844 USD	2027 Underground Toyota Corolla New 2027 Toyota Corolla SE SE 2.0L 4-Cyl. For sale at Carlson Toyota in Coon Rapids Minnesota.	https://media.rti.toyota.com/adobe/assets/urn:aaid:aem:134ef1e3-a9b5-42b6-96ef-d3055ef63bc2/as/image.png?size=1200,663	in stock	NEW	OTHER	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	5YFP4MCE7VP42B636	https://www.carlsontoyota.com/inventory/new-2027-toyota-corolla-se-front-wheel-drive-se-5yfp4mce7vp42b636/123?store={store_code}	NA	0 miles	Corolla	5YFP4MCE7VP42B636	2027	28844 USD	CT100	28844 USD	MI	Corolla
JTEABFAJ6VK081134	2027 Toyota Land Cruiser	Toyota	https://www.carlsontoyota.com/inventory/new-2027-toyota-land-cruiser-full-time-4-wheel-drive-4wd-wagon-hybrid-jteabfaj6vk081134/	74725 USD	2027 Inked Toyota Land Cruiser New 2027 Toyota Land Cruiser 4WD WAGON HYBRID 2.4L 4-Cyl. i-FORCE MAX Hybrid For sale at Carlson Toyota in Coon Rapids Minnesota.	https://vehicle-images.carscommerce.inc/1516-110008693/JTEABFAJ6VK081134/cda2e78b357b94bd7cfe24c7cde745ec.webp	in stock	NEW	OTHER	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	JTEABFAJ6VK081134	https://www.carlsontoyota.com/inventory/new-2027-toyota-land-cruiser-full-time-4-wheel-drive-4wd-wagon-hybrid-jteabfaj6vk081134/123?store={store_code}	NA	0 miles	Land Cruiser	JTEABFAJ6VK081134	2027	74725 USD	CT100	74725 USD	MI	Land Cruiser
JTEABFAJ7V139AQ02	2027 Toyota Land Cruiser	Toyota	https://www.carlsontoyota.com/inventory/new-2027-toyota-land-cruiser-full-time-4-wheel-drive-4wd-wagon-hybrid-jteabfaj7v139aq02/	72585 USD	2027 Underground Toyota Land Cruiser New 2027 Toyota Land Cruiser 4WD WAGON HYBRID 2.4L 4-Cyl. i-FORCE MAX Hybrid For sale at Carlson Toyota in Coon Rapids Minnesota.	https://delivery.via.assetscs.toyota.com/adobe/assets/urn:aaid:aem:f793e755-3d56-4497-9fe8-572a4f7784b1/as/image.png?fmt=png-alpha,rgb,none	in stock	NEW	OTHER	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	JTEABFAJ7V139AQ02	https://www.carlsontoyota.com/inventory/new-2027-toyota-land-cruiser-full-time-4-wheel-drive-4wd-wagon-hybrid-jteabfaj7v139aq02/123?store={store_code}	NA	0 miles	Land Cruiser	JTEABFAJ7V139AQ02	2027	72585 USD	CT100	72585 USD	MI	Land Cruiser
JTDADABU4V3038237	2027 Toyota Prius XLE AWD	Toyota	https://www.carlsontoyota.com/inventory/new-2027-toyota-prius-xle-awd-all-wheel-drive-xle-awd-jtdadabu4v3038237/	35564 USD	2027 Inked Toyota Prius New 2027 Toyota Prius XLE AWD XLE AWD 2.0L 4-Cyl. Hybrid For sale at Carlson Toyota in Coon Rapids Minnesota.	https://vehicle-images.carscommerce.inc/5c0e-110008693/JTDADABU4V3038237/46eb194824d570fcfbf26991b592a2b4.webp	in stock	NEW	OTHER	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	JTDADABU4V3038237	https://www.carlsontoyota.com/inventory/new-2027-toyota-prius-xle-awd-all-wheel-drive-xle-awd-jtdadabu4v3038237/123?store={store_code}	NA	0 miles	Prius	JTDADABU4V3038237	2027	35564 USD	CT100	35564 USD	MI	Prius
5FNRL6H83PB054982	2023 Honda Odyssey Touring	Honda	https://www.carlsontoyota.com/inventory/used-2023-honda-odyssey-touring-fwd-4d-passenger-van-5fnrl6h83pb054982/	35659 USD	2023 Honda Odyssey Used 2023 Honda Odyssey Touring 4D Passenger Van 3.5L V6 SOHC i-VTEC 24V For sale at Carlson Toyota in Coon Rapids Minnesota.	https://vehicle-images.carscommerce.inc/c08c-110008693/5FNRL6H83PB054982/thumbnails/large/e37a4d1693832dfc783da7a191551319.webp	in stock	USED	VAN	Vehicles & Parts > Vehicles > Motor Vehicles > Cars, Trucks & Vans	5FNRL6H83PB054982	https://www.carlsontoyota.com/inventory/used-2023-honda-odyssey-touring-fwd-4d-passenger-van-5fnrl6h83pb054982/123?store={store_code}	NA	39001 miles	Odyssey	5FNRL6H83PB054982	2023	35659 USD	CT100	35659 USD	MI	Odyssey
